"percentage","sd","identifier","label"
31.766576555631,4.80017362786112,"prov37","NG PICEEN Rehfeldt 1994"
33.0636864437566,4.83986213312563,"prov38","NG PICEEN Rehfeldt 1994"
43.9558391416675,4.79817335257683,"prov39","NG PICEEN Rehfeldt 1994"
30.7485466128497,5.07512931056187,"prov4","NG PICEEN Rehfeldt 1994"
42.9876388590305,4.83742427460153,"prov40","NG PICEEN Rehfeldt 1994"
40.4261280313642,4.86231946803578,"prov41","NG PICEEN Rehfeldt 1994"
45.7546142721502,4.50314308801262,"prov42","NG PICEEN Rehfeldt 1994"
35.9001412118842,4.54518395463298,"prov43","NG PICEEN Rehfeldt 1994"
41.4976340814582,4.56028863866287,"prov44","NG PICEEN Rehfeldt 1994"
37.165362179791,4.82547220974309,"prov45","NG PICEEN Rehfeldt 1994"
36.2365403460306,4.80412097862071,"prov46","NG PICEEN Rehfeldt 1994"
39.931538783115,4.79638364316491,"prov47","NG PICEEN Rehfeldt 1994"
45.012682880153,5.08678730674414,"prov48","NG PICEEN Rehfeldt 1994"
27.8921225534557,5.14083108874536,"prov49","NG PICEEN Rehfeldt 1994"
39.0422436377185,4.8151589523459,"prov5","NG PICEEN Rehfeldt 1994"
41.6372088584,4.96013445271113,"prov50","NG PICEEN Rehfeldt 1994"
37.011426243198,4.99190211512085,"prov51","NG PICEEN Rehfeldt 1994"
41.8343536872019,4.93051604945676,"prov52","NG PICEEN Rehfeldt 1994"
51.1577670276752,4.85117973835038,"prov53","NG PICEEN Rehfeldt 1994"
44.0170163448997,4.97154823668715,"prov54","NG PICEEN Rehfeldt 1994"
34.4486341963667,4.91742464105108,"prov55","NG PICEEN Rehfeldt 1994"
27.4142086027342,4.90530163269255,"prov56","NG PICEEN Rehfeldt 1994"
30.5852116551481,5.05925366506371,"prov57","NG PICEEN Rehfeldt 1994"
48.0835007031037,4.47093671457545,"prov58","NG PICEEN Rehfeldt 1994"
69.2444236416129,4.18017359245636,"prov59","NG PICEEN Rehfeldt 1994"
31.3332654513922,5.1102737967388,"prov6","NG PICEEN Rehfeldt 1994"
30.8578903145812,3.93639908610097,"prov60","NG PICEEN Rehfeldt 1994"
23.724360361731,4.90151103481103,"prov61","NG PICEEN Rehfeldt 1994"
32.7579736317508,5.06744015106706,"prov62","NG PICEEN Rehfeldt 1994"
25.4256435609209,4.9930821191009,"prov63","NG PICEEN Rehfeldt 1994"
15.4319409967237,5.10722421097781,"prov64","NG PICEEN Rehfeldt 1994"
31.934537276198,4.86642030516831,"prov65","NG PICEEN Rehfeldt 1994"
28.5275532578375,4.89819497472126,"prov66","NG PICEEN Rehfeldt 1994"
22.1197440058869,4.94386263335646,"prov67","NG PICEEN Rehfeldt 1994"
34.9778802678185,5.17177945628741,"prov68","NG PICEEN Rehfeldt 1994"
38.8394697237972,4.94174135141665,"prov69","NG PICEEN Rehfeldt 1994"
28.8647765868281,5.16239857307609,"prov7","NG PICEEN Rehfeldt 1994"
32.8309617374679,4.85288171555248,"prov70","NG PICEEN Rehfeldt 1994"
31.9683298689796,4.89333136843078,"prov71","NG PICEEN Rehfeldt 1994"
31.0752259355027,5.17827380111114,"prov72","NG PICEEN Rehfeldt 1994"
38.162703174306,5.19019534840918,"prov73","NG PICEEN Rehfeldt 1994"
35.8731394510185,5.22684045783039,"prov74","NG PICEEN Rehfeldt 1994"
35.3610127209332,5.2666738072861,"prov75","NG PICEEN Rehfeldt 1994"
45.8124747021145,4.82537104183834,"prov76","NG PICEEN Rehfeldt 1994"
27.9535073769682,4.9060237695502,"prov77","NG PICEEN Rehfeldt 1994"
37.0675017867844,4.8116470547953,"prov78","NG PICEEN Rehfeldt 1994"
34.514750703237,4.83981257468919,"prov79","NG PICEEN Rehfeldt 1994"
42.0064923021307,4.9603626513147,"prov8","NG PICEEN Rehfeldt 1994"
27.9535073769682,4.9060237695502,"prov80","NG PICEEN Rehfeldt 1994"
43.2934238691778,5.07910855354829,"prov81","NG PICEEN Rehfeldt 1994"
29.2336487209229,4.88763490269222,"prov82","NG PICEEN Rehfeldt 1994"
30.6563187826803,4.8702370765433,"prov83","NG PICEEN Rehfeldt 1994"
53.1033238851312,5.15161211073484,"prov84","NG PICEEN Rehfeldt 1994"
35.5794770095836,5.33956581636726,"prov85","NG PICEEN Rehfeldt 1994"
50.9171299313627,4.89162930056002,"prov86","NG PICEEN Rehfeldt 1994"
37.5595288609367,4.83095746257449,"prov87","NG PICEEN Rehfeldt 1994"
34.6191413311702,4.88751843597646,"prov88","NG PICEEN Rehfeldt 1994"
32.9403741059632,4.9360557363793,"prov89","NG PICEEN Rehfeldt 1994"
41.6142550085854,5.01165192095264,"prov9","NG PICEEN Rehfeldt 1994"
43.6313305097888,4.85965266933103,"prov90","NG PICEEN Rehfeldt 1994"
42.5742582389583,4.86174840359505,"prov91","NG PICEEN Rehfeldt 1994"
35.0222820781621,5.02519147353288,"prov92","NG PICEEN Rehfeldt 1994"
37.2957727036842,4.3925987156324,"prov93","NG PICEEN Rehfeldt 1994"
38.7797430668009,4.38040763597057,"prov94","NG PICEEN Rehfeldt 1994"
37.3091196862431,4.38483418514477,"prov95","NG PICEEN Rehfeldt 1994"
36.3000580194152,4.39969372908563,"prov96","NG PICEEN Rehfeldt 1994"
39.4771444849069,4.40567663166165,"prov97","NG PICEEN Rehfeldt 1994"
36.4018178231555,4.79578871994482,"prov98","NG PICEEN Rehfeldt 1994"
36.5770432026413,4.90122653390071,"prov99","NG PICEEN Rehfeldt 1994"
