Lat,Long,Date,Temp,Year,Month
57.484,-3.17,2012-05-31,9.679999784,2012,5
57.484,-3.17,2012-06-01,9.349999791,2012,6
57.484,-3.17,2012-06-02,7.219999839,2012,6
57.484,-3.17,2012-06-03,5.999999866,2012,6
57.484,-3.17,2012-06-04,7.039999843,2012,6
57.484,-3.17,2012-06-05,7.879999824,2012,6
57.484,-3.17,2012-06-06,9.169999795,2012,6
57.484,-3.17,2012-06-07,11.37999975,2012,6
57.484,-3.17,2012-06-08,11.07999975,2012,6
57.484,-3.17,2012-06-09,10.46999977,2012,6
57.484,-3.17,2012-06-10,9.639999785,2012,6
57.484,-3.17,2012-06-11,8.879999802,2012,6
57.484,-3.17,2012-06-12,8.159999818,2012,6
57.484,-3.17,2012-06-13,8.49999981,2012,6
57.484,-3.17,2012-06-14,8.329999814,2012,6
57.484,-3.17,2012-06-15,6.929999845,2012,6
57.484,-3.17,2012-06-16,8.099999819,2012,6
57.484,-3.17,2012-06-17,9.39999979,2012,6
57.484,-3.17,2012-06-18,10.18999977,2012,6
57.484,-3.17,2012-06-19,10.23999977,2012,6
57.484,-3.17,2012-06-20,9.509999787,2012,6
57.484,-3.17,2012-06-21,9.159999795,2012,6
57.484,-3.17,2012-06-22,11.89999973,2012,6
57.484,-3.17,2012-06-23,12.17999973,2012,6
57.484,-3.17,2012-06-24,11.85999973,2012,6
57.484,-3.17,2012-06-25,12.67999972,2012,6
57.484,-3.17,2012-06-26,11.31999975,2012,6
57.484,-3.17,2012-06-27,12.59999972,2012,6
57.484,-3.17,2012-06-28,13.68999969,2012,6
57.484,-3.17,2012-06-29,15.38999966,2012,6
57.484,-3.17,2012-06-30,13.4199997,2012,6
57.484,-3.17,2012-07-01,11.32999975,2012,7
57.484,-3.17,2012-07-02,10.74999976,2012,7
57.484,-3.17,2012-07-03,14.27999968,2012,7
57.484,-3.17,2012-07-04,15.18999966,2012,7
57.484,-3.17,2012-07-05,16.23999964,2012,7
57.484,-3.17,2012-07-06,14.55999967,2012,7
57.484,-3.17,2012-07-07,11.35999975,2012,7
57.484,-3.17,2012-07-08,11.65999974,2012,7
57.484,-3.17,2012-07-09,10.96999975,2012,7
57.484,-3.17,2012-07-10,10.67999976,2012,7
57.484,-3.17,2012-07-11,10.58999976,2012,7
57.484,-3.17,2012-07-12,10.66999976,2012,7
57.484,-3.17,2012-07-13,10.44999977,2012,7
57.484,-3.17,2012-07-14,10.65999976,2012,7
57.484,-3.17,2012-07-15,11.38999975,2012,7
57.484,-3.17,2012-07-16,13.17999971,2012,7
57.484,-3.17,2012-07-17,11.61999974,2012,7
57.484,-3.17,2012-07-18,11.19999975,2012,7
57.484,-3.17,2012-07-19,10.73999976,2012,7
57.484,-3.17,2012-07-20,11.59999974,2012,7
57.484,-3.17,2012-07-21,11.23999975,2012,7
57.484,-3.17,2012-07-22,15.23999966,2012,7
57.484,-3.17,2012-07-23,15.92999964,2012,7
57.484,-3.17,2012-07-24,14.75999967,2012,7
57.484,-3.17,2012-07-25,13.86999969,2012,7
57.484,-3.17,2012-07-26,12.87999971,2012,7
57.484,-3.17,2012-07-27,12.76999971,2012,7
57.484,-3.17,2012-07-28,12.39999972,2012,7
57.484,-3.17,2012-07-29,11.81999974,2012,7
57.484,-3.17,2012-07-30,10.95999976,2012,7
57.484,-3.17,2012-07-31,10.61999976,2012,7
57.484,-3.17,2012-08-01,13.87999969,2012,8
57.484,-3.17,2012-08-02,13.5299997,2012,8
57.484,-3.17,2012-08-03,12.89999971,2012,8
57.484,-3.17,2012-08-04,13.00999971,2012,8
57.484,-3.17,2012-08-05,13.68999969,2012,8
57.484,-3.17,2012-08-06,13.66999969,2012,8
57.484,-3.17,2012-08-07,13.2399997,2012,8
57.484,-3.17,2012-08-08,12.71999972,2012,8
57.484,-3.17,2012-08-09,13.80999969,2012,8
57.484,-3.17,2012-08-10,13.6199997,2012,8
57.484,-3.17,2012-08-11,13.70999969,2012,8
57.484,-3.17,2012-08-12,14.13999968,2012,8
57.484,-3.17,2012-08-13,16.65999963,2012,8
57.484,-3.17,2012-08-14,17.50999961,2012,8
57.484,-3.17,2012-08-15,14.58999967,2012,8
57.484,-3.17,2012-08-16,16.30999964,2012,8
57.484,-3.17,2012-08-17,15.79999965,2012,8
57.484,-3.17,2012-08-18,17.06999962,2012,8
57.484,-3.17,2012-08-19,14.81999967,2012,8
57.484,-3.17,2012-08-20,14.63999967,2012,8
57.484,-3.17,2012-08-21,14.19999968,2012,8
57.484,-3.17,2012-08-22,13.81999969,2012,8
57.484,-3.17,2012-08-23,13.6099997,2012,8
57.484,-3.17,2012-08-24,12.45999972,2012,8
57.484,-3.17,2012-08-25,11.47999974,2012,8
57.484,-3.17,2012-08-26,10.82999976,2012,8
57.484,-3.17,2012-08-27,11.84999974,2012,8
57.484,-3.17,2012-08-28,13.2499997,2012,8
57.484,-3.17,2012-08-29,12.02999973,2012,8
57.484,-3.17,2012-08-30,9.609999785,2012,8
57.484,-3.17,2012-08-31,8.099999819,2012,8
57.484,-3.17,2012-09-01,13.3399997,2012,9
57.484,-3.17,2012-09-02,14.81999967,2012,9
57.484,-3.17,2012-09-03,15.46999965,2012,9
57.484,-3.17,2012-09-04,13.68999969,2012,9
57.484,-3.17,2012-09-05,12.37999972,2012,9
57.484,-3.17,2012-09-06,12.49999972,2012,9
57.484,-3.17,2012-09-07,14.46999968,2012,9
57.484,-3.17,2012-09-08,15.89999964,2012,9
57.484,-3.17,2012-09-09,13.18999971,2012,9
57.484,-3.17,2012-09-10,11.87999973,2012,9
57.484,-3.17,2012-09-11,8.609999808,2012,9
57.484,-3.17,2012-09-12,8.04999982,2012,9
57.484,-3.17,2012-09-13,9.37999979,2012,9
57.484,-3.17,2012-09-14,11.45999974,2012,9
57.484,-3.17,2012-09-15,13.4099997,2012,9
57.484,-3.17,2012-09-16,12.48999972,2012,9
57.484,-3.17,2012-09-17,10.95999976,2012,9
57.484,-3.17,2012-09-18,7.979999822,2012,9
57.484,-3.17,2012-09-19,8.149999818,2012,9
57.484,-3.17,2012-09-20,8.03999982,2012,9
57.484,-3.17,2012-09-21,6.779999848,2012,9
57.484,-3.17,2012-09-22,7.209999839,2012,9
57.484,-3.17,2012-09-23,6.229999861,2012,9
57.484,-3.17,2012-09-24,7.009999843,2012,9
57.484,-3.17,2012-09-25,8.9599998,2012,9
57.484,-3.17,2012-09-26,9.84999978,2012,9
57.484,-3.17,2012-09-27,8.139999818,2012,9
57.484,-3.17,2012-09-28,9.83999978,2012,9
57.484,-3.17,2012-09-29,9.439999789,2012,9
57.484,-3.17,2012-09-30,11.35999975,2012,9
57.484,-3.17,2012-10-01,10.59999976,2012,10
57.484,-3.17,2012-10-02,9.149999795,2012,10
57.484,-3.17,2012-10-03,6.829999847,2012,10
57.484,-3.17,2012-10-04,6.919999845,2012,10
57.484,-3.17,2012-10-05,6.379999857,2012,10
57.484,-3.17,2012-10-06,7.009999843,2012,10
57.484,-3.17,2012-10-07,7.379999835,2012,10
57.484,-3.17,2012-10-08,5.929999867,2012,10
57.484,-3.17,2012-10-09,5.139999885,2012,10
57.484,-3.17,2012-10-10,5.429999879,2012,10
57.484,-3.17,2012-10-11,6.949999845,2012,10
57.484,-3.17,2012-10-12,8.139999818,2012,10
57.484,-3.17,2012-10-13,7.999999821,2012,10
57.484,-3.17,2012-10-14,6.409999857,2012,10
57.484,-3.17,2012-10-15,4.239999905,2012,10
57.484,-3.17,2012-10-16,1.009999977,2012,10
57.484,-3.17,2012-10-17,0.929999979,2012,10
57.484,-3.17,2012-10-18,3.839999914,2012,10
57.484,-3.17,2012-10-19,6.219999861,2012,10
57.484,-3.17,2012-10-20,7.999999821,2012,10
57.484,-3.17,2012-10-21,8.319999814,2012,10
57.484,-3.17,2012-10-22,5.199999884,2012,10
57.484,-3.17,2012-10-23,5.35999988,2012,10
57.484,-3.17,2012-10-24,5.489999877,2012,10
57.484,-3.17,2012-10-25,3.469999922,2012,10
57.484,-3.17,2012-10-26,1.579999965,2012,10
57.484,-3.17,2012-10-27,2.779999938,2012,10
57.484,-3.17,2012-10-28,5.419999879,2012,10
57.484,-3.17,2012-10-29,4.729999894,2012,10
57.484,-3.17,2012-10-30,4.629999897,2012,10
57.484,-3.17,2012-10-31,5.559999876,2012,10
57.484,-3.17,2012-11-01,1.619999964,2012,11
57.484,-3.17,2012-11-02,2.389999947,2012,11
57.484,-3.17,2012-11-03,1.629999964,2012,11
57.484,-3.17,2012-11-04,2.069999954,2012,11
57.484,-3.17,2012-11-05,3.279999927,2012,11
57.484,-3.17,2012-11-06,6.309999859,2012,11
57.484,-3.17,2012-11-07,7.519999832,2012,11
57.484,-3.17,2012-11-08,8.49999981,2012,11
57.484,-3.17,2012-11-09,8.159999818,2012,11
57.484,-3.17,2012-11-10,5.149999885,2012,11
57.484,-3.17,2012-11-11,4.579999898,2012,11
57.484,-3.17,2012-11-12,3.839999914,2012,11
57.484,-3.17,2012-11-13,7.59999983,2012,11
57.484,-3.17,2012-11-14,8.859999802,2012,11
57.484,-3.17,2012-11-15,5.449999878,2012,11
57.484,-3.17,2012-11-16,5.839999869,2012,11
57.484,-3.17,2012-11-17,3.269999927,2012,11
57.484,-3.17,2012-11-18,3.069999931,2012,11
57.484,-3.17,2012-11-19,7.17999984,2012,11
57.484,-3.17,2012-11-20,9.739999782,2012,11
57.484,-3.17,2012-11-21,6.919999845,2012,11
57.484,-3.17,2012-11-22,5.229999883,2012,11
57.484,-3.17,2012-11-23,4.529999899,2012,11
57.484,-3.17,2012-11-24,2.459999945,2012,11
57.484,-3.17,2012-11-25,1.939999957,2012,11
57.484,-3.17,2012-11-26,3.609999919,2012,11
57.484,-3.17,2012-11-27,2.929999935,2012,11
57.484,-3.17,2012-11-28,1.549999965,2012,11
57.484,-3.17,2012-11-29,-0.289999994,2012,11
57.484,-3.17,2012-11-30,-0.249999994,2012,11
57.484,-3.17,2012-12-01,0.409999991,2012,12
57.484,-3.17,2012-12-02,-0.259999994,2012,12
57.484,-3.17,2012-12-03,-0.989999978,2012,12
57.484,-3.17,2012-12-04,0.679999985,2012,12
57.484,-3.17,2012-12-05,0.359999992,2012,12
57.484,-3.17,2012-12-06,-0.839999981,2012,12
57.484,-3.17,2012-12-07,1.049999977,2012,12
57.484,-3.17,2012-12-08,3.59999992,2012,12
57.484,-3.17,2012-12-09,2.529999943,2012,12
57.484,-3.17,2012-12-10,0.099999998,2012,12
57.484,-3.17,2012-12-11,-1.389999969,2012,12
57.484,-3.17,2012-12-12,-1.749999961,2012,12
57.484,-3.17,2012-12-13,-2.919999935,2012,12
57.484,-3.17,2012-12-14,-1.089999976,2012,12
57.484,-3.17,2012-12-15,2.869999936,2012,12
57.484,-3.17,2012-12-16,3.409999924,2012,12
57.484,-3.17,2012-12-17,2.069999954,2012,12
57.484,-3.17,2012-12-18,2.819999937,2012,12
57.484,-3.17,2012-12-19,2.849999936,2012,12
57.484,-3.17,2012-12-20,4.319999903,2012,12
57.484,-3.17,2012-12-21,4.549999898,2012,12
57.484,-3.17,2012-12-22,5.34999988,2012,12
57.484,-3.17,2012-12-23,5.959999867,2012,12
57.484,-3.17,2012-12-24,4.099999908,2012,12
57.484,-3.17,2012-12-25,2.819999937,2012,12
57.484,-3.17,2012-12-26,2.489999944,2012,12
57.484,-3.17,2012-12-27,1.259999972,2012,12
57.484,-3.17,2012-12-28,5.089999886,2012,12
57.484,-3.17,2012-12-29,6.469999855,2012,12
57.484,-3.17,2012-12-30,4.539999899,2012,12
57.484,-3.17,2012-12-31,4.729999894,2012,12
57.484,-3.17,2013-01-01,2.459999945,2013,1
57.484,-3.17,2013-01-02,6.339999858,2013,1
57.484,-3.17,2013-01-03,7.639999829,2013,1
57.484,-3.17,2013-01-04,8.47999981,2013,1
57.484,-3.17,2013-01-05,6.089999864,2013,1
57.484,-3.17,2013-01-06,6.349999858,2013,1
57.484,-3.17,2013-01-07,6.339999858,2013,1
57.484,-3.17,2013-01-08,7.099999841,2013,1
57.484,-3.17,2013-01-09,5.149999885,2013,1
57.484,-3.17,2013-01-10,3.58999992,2013,1
57.484,-3.17,2013-01-11,0.579999987,2013,1
57.484,-3.17,2013-01-12,0.249999994,2013,1
57.484,-3.17,2013-01-13,1.629999964,2013,1
57.484,-3.17,2013-01-14,0.01,2013,1
57.484,-3.17,2013-01-15,-1.719999962,2013,1
57.484,-3.17,2013-01-16,-4.059999909,2013,1
57.484,-3.17,2013-01-17,-1.529999966,2013,1
57.484,-3.17,2013-01-18,0.149999997,2013,1
57.484,-3.17,2013-01-19,0.409999991,2013,1
57.484,-3.17,2013-01-20,-0.049999999,2013,1
57.484,-3.17,2013-01-21,-0.229999995,2013,1
57.484,-3.17,2013-01-22,0.569999987,2013,1
57.484,-3.17,2013-01-23,-1.079999976,2013,1
57.484,-3.17,2013-01-24,-1.459999967,2013,1
57.484,-3.17,2013-01-25,0.239999995,2013,1
57.484,-3.17,2013-01-26,2.869999936,2013,1
57.484,-3.17,2013-01-27,3.069999931,2013,1
57.484,-3.17,2013-01-28,4.289999904,2013,1
57.484,-3.17,2013-01-29,5.409999879,2013,1
57.484,-3.17,2013-01-30,5.029999888,2013,1
57.484,-3.17,2013-01-31,2.049999954,2013,1
57.484,-3.17,2013-02-01,2.829999937,2013,2
57.484,-3.17,2013-02-02,2.859999936,2013,2
57.484,-3.17,2013-02-03,2.559999943,2013,2
57.484,-3.17,2013-02-04,1.409999968,2013,2
57.484,-3.17,2013-02-05,1.669999963,2013,2
57.484,-3.17,2013-02-06,1.539999966,2013,2
57.484,-3.17,2013-02-07,1.479999967,2013,2
57.484,-3.17,2013-02-08,2.069999954,2013,2
57.484,-3.17,2013-02-09,2.509999944,2013,2
57.484,-3.17,2013-02-10,1.749999961,2013,2
57.484,-3.17,2013-02-11,2.189999951,2013,2
57.484,-3.17,2013-02-12,0.869999981,2013,2
57.484,-3.17,2013-02-13,1.529999966,2013,2
57.484,-3.17,2013-02-14,3.11999993,2013,2
57.484,-3.17,2013-02-15,5.209999884,2013,2
57.484,-3.17,2013-02-16,3.789999915,2013,2
57.484,-3.17,2013-02-17,6.319999859,2013,2
57.484,-3.17,2013-02-18,2.22999995,2013,2
57.484,-3.17,2013-02-19,0.579999987,2013,2
57.484,-3.17,2013-02-20,1.31999997,2013,2
57.484,-3.17,2013-02-21,0.729999984,2013,2
57.484,-3.17,2013-02-22,-1.669999963,2013,2
57.484,-3.17,2013-02-23,0.01,2013,2
57.484,-3.17,2013-02-24,-0.01,2013,2
57.484,-3.17,2013-02-25,1.439999968,2013,2
57.484,-3.17,2013-02-26,0.209999995,2013,2
57.484,-3.17,2013-02-27,1.889999958,2013,2
57.484,-3.17,2013-02-28,2.579999942,2013,2
57.484,-3.17,2013-03-01,3.669999918,2013,3
57.484,-3.17,2013-03-02,5.049999887,2013,3
57.484,-3.17,2013-03-03,5.82999987,2013,3
57.484,-3.17,2013-03-04,5.099999886,2013,3
57.484,-3.17,2013-03-05,1.679999962,2013,3
57.484,-3.17,2013-03-06,2.569999943,2013,3
57.484,-3.17,2013-03-07,3.859999914,2013,3
57.484,-3.17,2013-03-08,3.189999929,2013,3
57.484,-3.17,2013-03-09,2.67999994,2013,3
57.484,-3.17,2013-03-10,0.379999992,2013,3
57.484,-3.17,2013-03-11,-2.849999936,2013,3
57.484,-3.17,2013-03-12,-1.279999971,2013,3
57.484,-3.17,2013-03-13,1.209999973,2013,3
57.484,-3.17,2013-03-14,0.90999998,2013,3
57.484,-3.17,2013-03-15,3.669999918,2013,3
57.484,-3.17,2013-03-16,-0.069999998,2013,3
57.484,-3.17,2013-03-17,0.639999986,2013,3
57.484,-3.17,2013-03-18,1.309999971,2013,3
57.484,-3.17,2013-03-19,0.039999999,2013,3
57.484,-3.17,2013-03-20,-0.289999994,2013,3
57.484,-3.17,2013-03-21,-1.959999956,2013,3
57.484,-3.17,2013-03-22,-0.869999981,2013,3
57.484,-3.17,2013-03-23,-0.499999989,2013,3
57.484,-3.17,2013-03-24,0.249999994,2013,3
57.484,-3.17,2013-03-25,1.069999976,2013,3
57.484,-3.17,2013-03-26,0.619999986,2013,3
57.484,-3.17,2013-03-27,-0.489999989,2013,3
57.484,-3.17,2013-03-28,0,2013,3
57.484,-3.17,2013-03-29,-1.33999997,2013,3
57.484,-3.17,2013-03-30,-1.399999969,2013,3
57.484,-3.17,2013-03-31,-1.849999959,2013,3
57.484,-3.17,2013-04-01,-0.389999991,2013,4
57.484,-3.17,2013-04-02,-0.979999978,2013,4
57.484,-3.17,2013-04-03,1.719999962,2013,4
57.484,-3.17,2013-04-04,3.539999921,2013,4
57.484,-3.17,2013-04-05,3.439999923,2013,4
57.484,-3.17,2013-04-06,1.229999973,2013,4
57.484,-3.17,2013-04-07,1.289999971,2013,4
57.484,-3.17,2013-04-08,1.939999957,2013,4
57.484,-3.17,2013-04-09,1.039999977,2013,4
57.484,-3.17,2013-04-10,3.189999929,2013,4
57.484,-3.17,2013-04-11,4.329999903,2013,4
57.484,-3.17,2013-04-12,2.509999944,2013,4
57.484,-3.17,2013-04-13,4.849999892,2013,4
57.484,-3.17,2013-04-14,9.749999782,2013,4
57.484,-3.17,2013-04-15,10.94999976,2013,4
57.484,-3.17,2013-04-16,10.36999977,2013,4
57.484,-3.17,2013-04-17,8.279999815,2013,4
57.484,-3.17,2013-04-18,7.829999825,2013,4
57.484,-3.17,2013-04-19,6.759999849,2013,4
57.484,-3.17,2013-04-20,6.889999846,2013,4
57.484,-3.17,2013-04-21,9.579999786,2013,4
57.484,-3.17,2013-04-22,8.289999815,2013,4
57.484,-3.17,2013-04-23,8.449999811,2013,4
57.484,-3.17,2013-04-24,8.119999819,2013,4
57.484,-3.17,2013-04-25,6.899999846,2013,4
57.484,-3.17,2013-04-26,4.089999909,2013,4
57.484,-3.17,2013-04-27,4.829999892,2013,4
57.484,-3.17,2013-04-28,6.399999857,2013,4
57.484,-3.17,2013-04-29,5.989999866,2013,4
57.484,-3.17,2013-04-30,5.949999867,2013,4
57.484,-3.17,2013-05-01,7.079999842,2013,5
57.484,-3.17,2013-05-02,3.519999921,2013,5
57.484,-3.17,2013-05-03,4.719999894,2013,5
57.484,-3.17,2013-05-04,6.799999848,2013,5
57.484,-3.17,2013-05-05,10.90999976,2013,5
57.484,-3.17,2013-05-06,12.65999972,2013,5
57.484,-3.17,2013-05-07,11.24999975,2013,5
57.484,-3.17,2013-05-08,11.10999975,2013,5
57.484,-3.17,2013-05-09,9.109999796,2013,5
57.484,-3.17,2013-05-10,9.219999794,2013,5
57.484,-3.17,2013-05-11,8.549999809,2013,5
57.484,-3.17,2013-05-12,7.899999823,2013,5
57.484,-3.17,2013-05-13,5.769999871,2013,5
57.484,-3.17,2013-05-14,8.279999815,2013,5
57.484,-3.17,2013-05-15,6.569999853,2013,5
57.484,-3.17,2013-05-16,6.199999861,2013,5
57.484,-3.17,2013-05-17,5.869999869,2013,5
57.484,-3.17,2013-05-18,8.029999821,2013,5
57.484,-3.17,2013-05-19,11.95999973,2013,5
57.484,-3.17,2013-05-20,11.54999974,2013,5
57.484,-3.17,2013-05-21,10.04999978,2013,5
57.484,-3.17,2013-05-22,8.129999818,2013,5
57.484,-3.17,2013-05-23,5.099999886,2013,5
57.484,-3.17,2013-05-24,7.969999822,2013,5
57.484,-3.17,2013-05-25,8.699999806,2013,5
57.484,-3.17,2013-05-26,9.269999793,2013,5
57.484,-3.17,2013-05-27,11.02999975,2013,5
57.484,-3.17,2013-05-28,11.46999974,2013,5
57.484,-3.17,2013-05-29,9.469999788,2013,5
57.484,-3.17,2013-05-30,13.05999971,2013,5
57.484,-3.17,2013-05-31,11.28999975,2013,5
57.484,-3.17,2013-06-01,8.919999801,2013,6
57.484,-3.17,2013-06-02,8.9699998,2013,6
57.484,-3.17,2013-06-03,9.929999778,2013,6
57.484,-3.17,2013-06-04,13.4399997,2013,6
57.484,-3.17,2013-06-05,10.42999977,2013,6
57.484,-3.17,2013-06-06,9.539999787,2013,6
57.484,-3.17,2013-06-07,11.23999975,2013,6
57.484,-3.17,2013-06-08,11.05999975,2013,6
57.484,-3.17,2013-06-09,10.83999976,2013,6
57.484,-3.17,2013-06-10,11.34999975,2013,6
57.484,-3.17,2013-06-11,10.15999977,2013,6
57.484,-3.17,2013-06-12,14.00999969,2013,6
57.484,-3.17,2013-06-13,12.32999972,2013,6
57.484,-3.17,2013-06-14,11.69999974,2013,6
57.484,-3.17,2013-06-15,11.83999974,2013,6
57.484,-3.17,2013-06-16,11.75999974,2013,6
57.484,-3.17,2013-06-17,12.70999972,2013,6
57.484,-3.17,2013-06-18,12.73999972,2013,6
57.484,-3.17,2013-06-19,13.66999969,2013,6
57.484,-3.17,2013-06-20,12.38999972,2013,6
57.484,-3.17,2013-06-21,13.82999969,2013,6
57.484,-3.17,2013-06-22,12.30999972,2013,6
57.484,-3.17,2013-06-23,11.12999975,2013,6
57.484,-3.17,2013-06-24,10.20999977,2013,6
57.484,-3.17,2013-06-25,10.43999977,2013,6
57.484,-3.17,2013-06-26,11.63999974,2013,6
57.484,-3.17,2013-06-27,11.04999975,2013,6
57.484,-3.17,2013-06-28,14.15999968,2013,6
57.484,-3.17,2013-06-29,11.72999974,2013,6
57.484,-3.17,2013-06-30,15.17999966,2013,6
57.484,-3.17,2013-07-01,11.78999974,2013,7
57.484,-3.17,2013-07-02,10.46999977,2013,7
57.484,-3.17,2013-07-03,14.16999968,2013,7
57.484,-3.17,2013-07-04,15.56999965,2013,7
57.484,-3.17,2013-07-05,15.42999966,2013,7
57.484,-3.17,2013-07-06,16.61999963,2013,7
57.484,-3.17,2013-07-07,15.30999966,2013,7
57.484,-3.17,2013-07-08,17.06999962,2013,7
57.484,-3.17,2013-07-09,16.94999962,2013,7
57.484,-3.17,2013-07-10,14.82999967,2013,7
57.484,-3.17,2013-07-11,14.97999967,2013,7
57.484,-3.17,2013-07-12,18.43999959,2013,7
57.484,-3.17,2013-07-13,14.77999967,2013,7
57.484,-3.17,2013-07-14,14.24999968,2013,7
57.484,-3.17,2013-07-15,17.33999961,2013,7
57.484,-3.17,2013-07-16,17.9399996,2013,7
57.484,-3.17,2013-07-17,17.43999961,2013,7
57.484,-3.17,2013-07-18,19.60999956,2013,7
57.484,-3.17,2013-07-19,15.75999965,2013,7
57.484,-3.17,2013-07-20,15.17999966,2013,7
57.484,-3.17,2013-07-21,16.43999963,2013,7
57.484,-3.17,2013-07-22,15.09999966,2013,7
57.484,-3.17,2013-07-23,16.47999963,2013,7
57.484,-3.17,2013-07-24,18.72999958,2013,7
57.484,-3.17,2013-07-25,16.86999962,2013,7
57.484,-3.17,2013-07-26,17.11999962,2013,7
57.484,-3.17,2013-07-27,14.95999967,2013,7
57.484,-3.17,2013-07-28,14.66999967,2013,7
57.484,-3.17,2013-07-29,13.95999969,2013,7
57.484,-3.17,2013-07-30,15.06999966,2013,7
57.484,-3.17,2013-07-31,13.81999969,2013,7
57.484,-3.17,2013-08-01,15.86999965,2013,8
57.484,-3.17,2013-08-02,18.83999958,2013,8
57.484,-3.17,2013-08-03,15.73999965,2013,8
57.484,-3.17,2013-08-04,15.46999965,2013,8
57.484,-3.17,2013-08-05,12.04999973,2013,8
57.484,-3.17,2013-08-06,12.62999972,2013,8
57.484,-3.17,2013-08-07,12.89999971,2013,8
57.484,-3.17,2013-08-08,14.30999968,2013,8
57.484,-3.17,2013-08-09,13.4999997,2013,8
57.484,-3.17,2013-08-10,13.01999971,2013,8
57.484,-3.17,2013-08-11,12.80999971,2013,8
57.484,-3.17,2013-08-12,12.84999971,2013,8
57.484,-3.17,2013-08-13,11.98999973,2013,8
57.484,-3.17,2013-08-14,14.87999967,2013,8
57.484,-3.17,2013-08-15,16.58999963,2013,8
57.484,-3.17,2013-08-16,14.68999967,2013,8
57.484,-3.17,2013-08-17,14.23999968,2013,8
57.484,-3.17,2013-08-18,12.91999971,2013,8
57.484,-3.17,2013-08-19,13.4299997,2013,8
57.484,-3.17,2013-08-20,14.09999968,2013,8
57.484,-3.17,2013-08-21,15.84999965,2013,8
57.484,-3.17,2013-08-22,15.58999965,2013,8
57.484,-3.17,2013-08-23,15.60999965,2013,8
57.484,-3.17,2013-08-24,13.81999969,2013,8
57.484,-3.17,2013-08-25,15.35999966,2013,8
57.484,-3.17,2013-08-26,14.88999967,2013,8
57.484,-3.17,2013-08-27,14.75999967,2013,8
57.484,-3.17,2013-08-28,12.82999971,2013,8
57.484,-3.17,2013-08-29,14.16999968,2013,8
57.484,-3.17,2013-08-30,14.80999967,2013,8
57.484,-3.17,2013-08-31,10.80999976,2013,8
57.484,-3.17,2013-09-01,14.03999969,2013,9
57.484,-3.17,2013-09-02,16.96999962,2013,9
57.484,-3.17,2013-09-03,17.8499996,2013,9
57.484,-3.17,2013-09-04,14.52999968,2013,9
57.484,-3.17,2013-09-05,11.90999973,2013,9
57.484,-3.17,2013-09-06,10.02999978,2013,9
57.484,-3.17,2013-09-07,12.84999971,2013,9
57.484,-3.17,2013-09-08,10.15999977,2013,9
57.484,-3.17,2013-09-09,9.459999789,2013,9
57.484,-3.17,2013-09-10,11.67999974,2013,9
57.484,-3.17,2013-09-11,12.72999972,2013,9
57.484,-3.17,2013-09-12,12.05999973,2013,9
57.484,-3.17,2013-09-13,9.269999793,2013,9
57.484,-3.17,2013-09-14,9.529999787,2013,9
57.484,-3.17,2013-09-15,11.51999974,2013,9
57.484,-3.17,2013-09-16,7.379999835,2013,9
57.484,-3.17,2013-09-17,9.129999796,2013,9
57.484,-3.17,2013-09-18,8.269999815,2013,9
57.484,-3.17,2013-09-19,8.029999821,2013,9
57.484,-3.17,2013-09-20,10.45999977,2013,9
57.484,-3.17,2013-09-21,13.66999969,2013,9
57.484,-3.17,2013-09-22,16.46999963,2013,9
57.484,-3.17,2013-09-23,13.16999971,2013,9
57.484,-3.17,2013-09-24,11.78999974,2013,9
57.484,-3.17,2013-09-25,10.47999977,2013,9
57.484,-3.17,2013-09-26,7.209999839,2013,9
57.484,-3.17,2013-09-27,10.02999978,2013,9
57.484,-3.17,2013-09-28,13.4099997,2013,9
57.484,-3.17,2013-09-29,11.45999974,2013,9
57.484,-3.17,2013-09-30,10.58999976,2013,9
57.484,-3.17,2013-10-01,11.00999975,2013,10
57.484,-3.17,2013-10-02,12.18999973,2013,10
57.484,-3.17,2013-10-03,13.90999969,2013,10
57.484,-3.17,2013-10-04,14.08999969,2013,10
57.484,-3.17,2013-10-05,10.98999975,2013,10
57.484,-3.17,2013-10-06,14.37999968,2013,10
57.484,-3.17,2013-10-07,14.90999967,2013,10
57.484,-3.17,2013-10-08,11.06999975,2013,10
57.484,-3.17,2013-10-09,6.449999856,2013,10
57.484,-3.17,2013-10-10,6.419999857,2013,10
57.484,-3.17,2013-10-11,5.489999877,2013,10
57.484,-3.17,2013-10-12,6.739999849,2013,10
57.484,-3.17,2013-10-13,6.779999848,2013,10
57.484,-3.17,2013-10-14,9.569999786,2013,10
57.484,-3.17,2013-10-15,7.289999837,2013,10
57.484,-3.17,2013-10-16,4.789999893,2013,10
57.484,-3.17,2013-10-17,6.989999844,2013,10
57.484,-3.17,2013-10-18,8.709999805,2013,10
57.484,-3.17,2013-10-19,10.36999977,2013,10
57.484,-3.17,2013-10-20,9.329999791,2013,10
57.484,-3.17,2013-10-21,10.84999976,2013,10
57.484,-3.17,2013-10-22,10.72999976,2013,10
57.484,-3.17,2013-10-23,9.909999778,2013,10
57.484,-3.17,2013-10-24,7.60999983,2013,10
57.484,-3.17,2013-10-25,7.61999983,2013,10
57.484,-3.17,2013-10-26,9.269999793,2013,10
57.484,-3.17,2013-10-27,8.409999812,2013,10
57.484,-3.17,2013-10-28,6.529999854,2013,10
57.484,-3.17,2013-10-29,6.679999851,2013,10
